at,userName,content,score
2024-09-03 15:38:46,Pengguna Google,"Tida bisa transfer, wallet juga tida bisa, gangguan sistem truuus",1
2024-09-03 15:37:52,Pengguna Google,"Tamlilan aplikasi lucu banget super fun,, pokoke the best",5
2024-09-03 15:36:39,Pengguna Google,"Aplikasi Wondr ini sangat membnntu sekali, mengecek saldo rekening menjadi lebih mudah.",5
2024-09-03 15:35:34,Pengguna Google,Aplikasinya bagus dan komplit.tampilan juga lebih menarik.,5
2024-09-03 15:34:20,Pengguna Google,Sangat Bagus Dengan Wondr BNI,5
2024-09-03 15:34:08,Pengguna Google,More easier dan pastinya tampilan modern ... Tq BNI,5
2024-09-03 15:31:31,Pengguna Google,Baik,5
2024-09-03 15:31:08,Pengguna Google,Tampilan aplikasinya keren banget. Mudah digunakan dalam bertransaksi.,5
2024-09-03 15:27:54,Pengguna Google,Aplikasi ini sangat mempermudah transaksi pembelian lewat fitur2 yg tersedia.keren poll,5
2024-09-03 15:23:32,Pengguna Google,Dengan wondr lebih informatif dgn tampilan yg lbh menarik.Wondr by BNI,5
2024-09-03 15:22:42,Pengguna Google,"Tampilannya sangat keren, fitur transaksi yang lengkap dan memudahkan bagi pengguna baru, kecepatan transaksi yang mengagumkan,, dan bisa mengakomodir segala kebutuhan kita akan transaksi perbankan, wondr is the best",5
2024-09-03 15:22:01,Pengguna Google,Oke,5
2024-09-03 15:19:48,Pengguna Google,👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿,5
2024-09-03 15:17:14,Pengguna Google,"Wondr By BNI, jadiin mau mu.. Sat set beut, no ribet yah kak yah.. 😍",5
2024-09-03 15:16:06,Pengguna Google,Tampilan menarik dan mudah sekali digunakan..,5
2024-09-03 15:15:55,Pengguna Google,Very Colourful and eye catching application,5
2024-09-03 15:14:43,Pengguna Google,Bayar qris pake wondr cepet bangettt 👍👍,5
2024-09-03 15:14:29,Pengguna Google,Mantap,5
2024-09-03 15:14:19,Pengguna Google,Keren,5
2024-09-03 15:13:44,Pengguna Google,"Bismillah aplikasi berkah,amanah,sakinah,mawadah warohmah.. amin amin amin ya robbal alamin 🙏",5
2024-09-03 15:13:03,Pengguna Google,Mantap ini,5
2024-09-03 15:12:32,Pengguna Google,"Alhamdulillah Aplikasi WONDR by BNI Luarrr Biazaa Praktis & Pantang Ribet, utamanya Menu Express, hanya 3 Step sudah Selesai Transaksi QRIS, E-WALLET & TAPCASH Tampilan OKE dgn Warna Cerah menularkan Zemangaaat Antusias menjalankan Aktifitas harian & seluruh Transaksi Perbankan Terima kasih BNI 46, Jaya Selalu Setia Memberikan Yang Terbaik bagi Nasabah",5
2024-09-03 15:10:22,Pengguna Google,"Jelek nggak ada fasilitas mobile tunai,aplikasi nggak jelas! !!!",1
2024-09-03 15:10:16,Pengguna Google,Untuk transaksi lebih cepat dan mudah,5
2024-09-03 15:09:54,Pengguna Google,Analisa semua aspek keuangan dengan mudah. Transaksi apapun di mana pun praktis dalam satu aplikasi,5
2024-09-03 15:09:24,Pengguna Google,Cepat mudah dan lengkap,5
2024-09-03 15:09:05,Pengguna Google,Aplikasi ini lebih memudahkan transaksi apapun...,5
2024-09-03 15:08:09,Pengguna Google,Aplikasi wondr sangat bagus lebih simple dan menu lebih sederhana.,5
2024-09-03 15:06:02,Pengguna Google,"Bayar Qris di wondr cepet banget, Semua jadi mudah dg wondr by BNI 👍",5
2024-09-03 15:05:33,Pengguna Google,"wondr by BNI..jadiin maumu!! new looks, user friendly and safety 🤍",5
2024-09-03 15:03:37,Pengguna Google,Kerenn,5
2024-09-03 15:03:16,Pengguna Google,Aplikasinya sangat baik,5
2024-09-03 15:02:17,Pengguna Google,BNI Ok lebih memudahkan dalam penggunaan sehari hari,5
2024-09-03 15:01:31,Pengguna Google,"appnya keren, ui nya ga bikin pusing",5
2024-09-03 14:59:30,Pengguna Google,jadi lebih mudah dan cepat untuk bertransaksi,5
2024-09-03 14:59:15,Pengguna Google,Aplikasi mbanking terkeren masa kini,5
2024-09-03 14:58:20,Pengguna Google,"transaksi pakai wondr by BNI cepet bangett, tampilan lebih bagus dan menarik😍👍",5
2024-09-03 14:56:36,Pengguna Google,Sekarang bayar makan dan minum pake qris di wondr jadi cepet. Tks.,5
2024-09-03 14:55:52,Pengguna Google,Sangat keren mantap.,5
2024-09-03 14:54:38,Pengguna Google,"Kereeennn.., simpel dan mudah, tampilannya juga fresh, semoga saldonya ikutan fresh. Amiiinn..",5
2024-09-03 14:54:02,Pengguna Google,Transaksi makin mudah TOP BGT 👍🏻👍🏻,5
2024-09-03 14:53:27,Pengguna Google,"aplikasinya Kren,, Tidak ribet, pokoknya the best deh wonder by bni,,",5
2024-09-03 14:53:10,Pengguna Google,"Banyak promo pake qris wondr, mantap euyy",5
2024-09-03 14:52:57,Pengguna Google,BNI terus melakukan perubahan tiada henti. aplikasi yg kekinian semoga semakin lengkap fitur transaksi di wondr by BNI.,5
2024-09-03 14:52:38,Pengguna Google,"Istimewa,,makin mudah makin cepat..👍👍👍",5
2024-09-03 14:52:26,Pengguna Google,Baik,5
2024-09-03 14:51:58,Pengguna Google,Traksaksi lebih mudah Juara onoh,5
2024-09-03 14:51:34,Pengguna Google,Keren... 👍👍👍,5
2024-09-03 14:51:22,Pengguna Google,Setelah ad wondr transaksi apapun jadi lebih mudah.,5
2024-09-03 14:51:17,Pengguna Google,"Aplikasi yang sangat membantu saya dalam bertransaksi digital dan sangat mudah untuk di akses,. Terimakasih BNI 🙏🙏",5
2024-09-03 14:50:34,Pengguna Google,Aplikasi yang elegan & Warna baru yang segar,5
2024-09-03 14:49:52,Pengguna Google,Aplikasi baru wondr by BNI emang keren Transaksi lebih mudah dan cepat,5
2024-09-03 14:48:09,Pengguna Google,Semakin mempermudah dan membantu banget ini mah...,5
2024-09-03 14:48:07,Pengguna Google,👍👍👍👍👍,5
2024-09-03 14:46:55,Pengguna Google,"Wondr memang friendly, Cepat dan tampilannya menarik. Banyak fitur baru lagi. Wondr mobile bangking ter-the Best",5
2024-09-03 14:45:56,Pengguna Google,Tampilan aplikasinya lucu banget dan warnanya super fun!!! Sukses terus wondr by BNI,5
2024-09-03 14:45:27,Pengguna Google,Wondr okay 👍,5
2024-09-03 14:44:19,Pengguna Google,Bayar Qris di Wondr Cepet banget keren 👍,5
2024-09-03 14:44:16,Pengguna Google,"Kaco ni wondr, transaksi nya menjadi lebih mudah dan cepat.. Promo"" nya juga gilak abissss😘🤩👌",5
2024-09-03 14:44:06,Pengguna Google,"New face of BNI! Tampilan baru sekarang lebih berwarna dan menarik. Selain itu, aplikasi wondr ini juga lebih cepat dan langsung terhubung dari aplikasi sebelumnya. Pendaftaran dan verifikasinya juga gak ribet dan gampang banget. Good job BNI 👏🏻👏🏻👏🏻",5
2024-09-03 14:43:39,Pengguna Google,"Aplikasi cepat, tampilan bagus.",5
2024-09-03 14:41:49,Pengguna Google,🫰🫰🫰,5
2024-09-03 14:41:25,Pengguna Google,"Aplikasi ini sangat user friendly, aman & mudah digunakan",5
2024-09-03 14:40:19,Pengguna Google,Tampilan Oke punya... warna super fun...,5
2024-09-03 14:37:57,Pengguna Google,Engak bisa login udah seminggu gerakan Waja sala trus,1
2024-09-03 14:37:20,Pengguna Google,Transaksi jadi simpel dan lebih cepat,5
2024-09-03 14:36:16,Pengguna Google,Wondr by BNI menjadikan transaksi lebih berwarna.. banyak promo juga kalau bayar pakai wondr by BNI.. mantap sekali..,5
2024-09-03 14:34:51,Pengguna Google,Tampilan makin keren,5
2024-09-03 14:34:34,Pengguna Google,Bukan lagi super tapi istimewa dlm memberikan layanan secara online... 👍👍👍,5
2024-09-03 14:33:32,Pengguna Google,"Tampilan nya lebih menarik dan kekinian, mudah cara registrasi nya, lbh easy to use, tahapan trx jd lebih mudah,,good job",5
2024-09-03 14:33:08,Pengguna Google,Canggih dan simple jadi gampang menggunakan mantap bni,5
2024-09-03 14:33:01,Pengguna Google,Tampilan Yang lebih Bagus Top Banget dah🫶,5
2024-09-03 14:32:22,Pengguna Google,"pake Wondr by BNI karena suka sama tampilannya yg lucu, dibuat beli makan pake QRIS wondr nya juga sat set, helpfull dan easy to use bgt !",5
2024-09-03 14:31:29,Pengguna Google,kereennn👍👍,5
2024-09-03 14:29:59,Pengguna Google,Aplikasi terbaik dari BNI,5
2024-09-03 14:29:22,Pengguna Google,Sangat baik,4
2024-09-03 14:29:16,Pengguna Google,"Transaksi lebih simple, agar dilengkapi dengan mutasi transaksi dan menu menu lain seperti pada aplikasi sebelumnya",5
2024-09-03 14:29:11,Pengguna Google,"Aplikasi Wondr sangat memudahkan, untuk pembayaran Qris tdak sampai 2 menit. Kereen",5
2024-09-03 14:27:25,Pengguna Google,Siipp bangett,5
2024-09-03 14:26:29,Pengguna Google,"Tampilan terbaru yang menarik, aplikasi mudah digunakan tanpa ribettt😍👍",5
2024-09-03 14:26:12,Pengguna Google,Tampilannya sangat menarik dan semua fitur sangat membantu dalam bertransaksi. Sukses dan jaya selalu BNI..,5
2024-09-03 14:26:07,Pengguna Google,"Suka banget dg aplikasi ini,lebih mudah dan praktis,bisa untuk kontrol keuangan juga,ketauan nih yg pengeluarannya lbh byk daripada penghasilan..keren dan mantap",5
2024-09-03 14:25:23,Pengguna Google,"Bayar QRIS d wondr cepet beud dah, cm 3 step selesai dahh Pokoke mantappp",5
2024-09-03 14:25:07,Pengguna Google,"tampilan sangat menarik serta fiturnya lengkap, bertransaksi jadi lebih mudah dan cepat",5
2024-09-03 14:24:29,Pengguna Google,Beli paket data dan pulsa lewat Wondr BNI mudah bangett ... ga ribet ..👍👍,5
2024-09-03 14:23:57,Pengguna Google,Bagus,5
2024-09-03 14:23:51,Pengguna Google,"Transaksi simple, cepet, no ribet pakek wondr....",5
2024-09-03 14:22:38,Pengguna Google,"Tampilan aplikasinya keren.. Fresh banget warnanya!! Bayar apa-apa sekarang makin cepet, bener-bener Sat Set.. WONDR is yours",5
2024-09-03 14:22:10,Pengguna Google,Aplikasi pancen oye!!,5
2024-09-03 14:20:10,Pengguna Google,"Lebih cepat, lebih mudah, tidak perlu repot2 ke bank. Mantap BNI",5
2024-09-03 14:20:06,Pengguna Google,"bayar pake qris wondr cepet banget, sat set bat bet wat wet wus wus",5
2024-09-03 14:20:00,Pengguna Google,Sangat oke 👍🏽,5
2024-09-03 14:19:47,Pengguna Google,"Tampilan berwarna dan ceria sekali, lebih simple dalam penggunaannya. Mantap banget",5
2024-09-03 14:19:38,Pengguna Google,"Registrasi mudah, transaksi mudah dan cepat, mantap 👍👍🤩",5
2024-09-03 14:19:05,Pengguna Google,"Aplikasi yg sangat mudah dan membantu dalam memperlancar transaksi keuangan,sukses untuk wondr BNI",5
2024-09-03 14:18:57,Pengguna Google,"Wooo update terbaru dari BNI.. Bagus banget tampilannya, cepat transaksi sat set wat wet..... 🤩🤩",5
2024-09-03 14:16:16,Pengguna Google,"Sangat memudahkan , simple , tampilan menarik",5
2024-09-03 14:15:11,Pengguna Google,Wow keren bgt bayar pke qris wondr Lebih cepet dan banyak promo gaess,5
2024-09-03 14:15:05,Pengguna Google,Cepat dan mempermudah transaksi,5
2024-09-03 14:13:26,Pengguna Google,"Transaksi pakai Virtual accoutn gampang banget, hanya masukin no virtualnya, langsung konvirmasi, simpel banget.",5
2024-09-03 14:13:24,Pengguna Google,aplikasi yg sangat bagus fitur lengkap dan mudah di pakai,5
2024-09-03 14:13:02,Pengguna Google,Fitur2nya bagus Sangat membantu dan memudahkan untuk bertransaksi,5
2024-09-03 14:12:41,Pengguna Google,"Fast/Quick: Penggunaanya sangat mudah, kemarin coba bayar PLN di wondr cepet banget, beda sama Bank sebelah",5
2024-09-03 14:12:40,Pengguna Google,wondr by BNI keren,5
2024-09-03 14:12:27,Pengguna Google,"Keren nih, makin mudah dan informatif",5
2024-09-03 14:12:09,Pengguna Google,"Wondr by BNI lebih simple,praktis dan mudah digunakan",5
2024-09-03 14:11:06,Pengguna Google,"Aplikasi wondr sangat memudahkan transaksi perbankan ,fitur2nya lengkap & mudah di gunakan, terimakasih wondr",5
2024-09-03 14:10:17,Pengguna Google,"Transaksi jd mudah dan cepet bgt, promo nya jg bnyk bgt",5
2024-09-03 14:10:06,Pengguna Google,Jaya selalu BNI,5
2024-09-03 14:08:29,Pengguna Google,Dengan wondr hidupmu jadi wonderful.,5
2024-09-03 14:07:57,Pengguna Google,Aplikasi lebih simpel dan makin mempermudah untuk bertransaksi,5
2024-09-03 14:07:03,Pengguna Google,"Kerennn.. lebih kekinian,,👍",5
2024-09-03 14:06:58,Pengguna Google,"Transaksi jadi lebih cepat, saldo langsung terupdate setelah transaksi, warna Colourfull dan pake Qris juga banyak promonya 🫶 mohon narasi/keterangan yg sdh ditulis saat transaksi agar ditampilkan di bukti transaksi ya min. Juga ditambah untuk menu transaksi tanpa kartu, cetak rekening koran, bayar wifi profider Cbn, dan bayar kuliah juga ya min. 👍",5
2024-09-03 14:06:34,Pengguna Google,Ok banget...Sangat Bermanfaat,5
2024-09-03 14:06:26,Pengguna Google,Wondr by BNI menarik dan tampilan awal lucu dan sesuai dengan anak muda zaman sekarang,5
2024-09-03 14:05:48,Pengguna Google,"Aplikasinya bagus banget.. Tampilannya trendy & keren, warnanya menarik & yg pasti transaksi lebih mudah dan cepat",5
2024-09-03 14:05:48,Pengguna Google,"Wow Wondr by BNI keren, simpel, lengkap",5
2024-09-03 14:04:38,Pengguna Google,Mempermudah transaksi,5
2024-09-03 14:03:43,Pengguna Google,"Pakai BNI wondr dijamin pasti lebih waah semuanya. Tampilan menarik, fitur2nya banyak, mudah, keren abis.",5
2024-09-03 14:01:43,Pengguna Google,"Lebih jelek Dari aplikasi sebelumnya. Karena ""Keterangan Transaksi"" tidak ada dalam tampilan riwayat transaksi..",1
2024-09-03 14:01:31,Pengguna Google,"Aplikasinya bagus, lebih ringan",5
2024-09-03 13:59:48,Pengguna Google,"Wondr memberikan kemudahan transaksiku setiap hari, dr mulai tf, isi token listrik, bayar air, isi E-wallet. Tampilannya juga lebih menarik. Cepet bgt gak ada leletnya, Mantap sekali.👍👍",5
2024-09-03 13:59:42,Pengguna Google,Semenjak pakek aplikasi wondr..semua transaksi jadi mudah. Simpel dan sangat cepat..👍,5
2024-09-03 13:59:22,Pengguna Google,Transaksi jadi lebih mudah dan Aman,5
2024-09-03 13:59:21,Pengguna Google,Sangat membantu dan lebih menarik,5
2024-09-03 13:58:40,Pengguna Google,"Bayar QRIS di wonder cepet banget,cuma 3 step selesai tanpa ribet",5
2024-09-03 13:58:30,Pengguna Google,"Wondr sangat mempermudahkan kita di era sekarang, kerennn sekali",5
2024-09-03 13:57:44,Pengguna Google,Aplikasi sangat mudah di gunakan nyaman sekali,5
2024-09-03 13:57:10,Pengguna Google,Kereeeen bgt......,5
2024-09-03 13:57:01,Pengguna Google,So wonderful,5
2024-09-03 13:56:49,Pengguna Google,"Tampilan aplikasi yang lucu, dengan warna2 yang segar.. Memudahkan segala transaksi sehari2. Benar2 membantu..",5
2024-09-03 13:54:46,Pengguna Google,Super apps n user friendly,5
2024-09-03 13:54:03,Pengguna Google,Laporan pemasukan keuangan tersaji dengan rapi,5
2024-09-03 13:51:47,Pengguna Google,"Bayar pakai QRIS di Wondr lebih mudah, praktis dan cepat",5
2024-09-03 13:50:58,Pengguna Google,"Wondr BNI sangat mudah penggunaannya, cepat dan lebih fleksible",5
2024-09-03 13:50:37,Pengguna Google,Melayani semua kebutuhan financial,5
2024-09-03 13:49:51,Pengguna Google,"Aplikasi keren, buat rekening mudah, cepat dan keamanannya terjamin",5
2024-09-03 13:48:15,Pengguna Google,"Simple,praktis dan mudah diaplikasikan, pokoknya wajib pakai wonder by Bni",5
2024-09-03 13:47:17,Pengguna Google,Keren,5
2024-09-03 13:47:11,Pengguna Google,"Mudah d gunakan , fitur transaksi lengkap..",5
2024-09-03 13:46:57,Pengguna Google,Good,5
2024-09-03 13:46:40,Pengguna Google,Pembayaran scan qris bak kilat mendeteksi kode barcode jauh lebih cepatttt dr aplikasi apapun yg masih butuh beberapa detik camera/ pencahayaan mendeteksi kode barcode 👍👏🏻 tak terdugaaaa dahhh,5
2024-09-03 13:46:29,Pengguna Google,"Aktivasi sangat mudah, ga perlu ke cs hanya menggunakan ktp..tampilan juga menarik",5
2024-09-03 13:46:18,Pengguna Google,"Tampilan nya keren, colourfull,user friendly..wonder banget lah",5
2024-09-03 13:46:10,Pengguna Google,Loding cepat,5
2024-09-03 13:46:05,Pengguna Google,"Penampilan lebih segar, fitur²nya juga mudah digunakan dan lengkap.. gw bgt 😊",5
2024-09-03 13:44:35,Pengguna Google,Penampilan nya lebih fresh dan mudah di gunakan,5
2024-09-03 13:44:20,Pengguna Google,lebih simpel dan mudah pemakaiannya,5
2024-09-03 13:44:14,Pengguna Google,"Aplikasi wondr by bni sangat bagus, mudah penggunaanya, sangat cepat transaksi. Apalagi promo wndr bnyak bgt.. the best wondr by bni",5
2024-09-03 13:42:40,Pengguna Google,Lebih mudah,5
2024-09-03 13:41:31,Pengguna Google,Bayar qris pakai wondr lebih cepat Ndak pake lama,5
2024-09-03 13:41:10,Pengguna Google,"Kereenn banget tampilan dan warna wondr nya, eye catching Paling suka sama transaksi qris yg lebih cepat dan mudah, hanya 3 langkah aja Aktivasinya juga mudah tidak perlu datang ke kantor, cukup foto ktp dan verifikasi wajah",5
2024-09-03 13:40:02,Pengguna Google,Sangat bagus,5
2024-09-03 13:39:45,Pengguna Google,Lebih mudah,5
2024-09-03 13:39:22,Pengguna Google,"Lebih muda penggunaannya, bisa memantau pengeluaran keuangan dan tampilan lebih menarik",5
2024-09-03 13:38:13,Pengguna Google,The best,5
2024-09-03 13:37:34,Pengguna Google,Sat set sat set bayar pake qris nya cepet banget cukup 3 step doank 👍👏,5
2024-09-03 13:37:08,Pengguna Google,Sangat mudah dan tampilannya begitu menarik,5
2024-09-03 13:37:08,Pengguna Google,Mudah pemakaiannya,4
2024-09-03 13:35:11,Pengguna Google,"Banyak fitur yang menarik dan kemudahan dalam bertransaksi,, wondr by BNI",5
2024-09-03 13:34:26,Pengguna Google,"Wondr by BNI memberikan banyak kemudahan dalam bertransaksi, tampilannya lebih bagus, wondr by BNI 🔥🔥🔥",5
2024-09-03 13:34:23,Pengguna Google,Aplikasi kereeen dan satseettt,5
2024-09-03 13:32:56,Pengguna Google,Lebih mudah dan transaksi lebih cpt dengan wondr by bni.,5
2024-09-03 13:32:43,Pengguna Google,Wondr apps sat set banget ngga pake ribet 👍,5
2024-09-03 13:32:17,Pengguna Google,Mudah digunakan oke lah pokoknya mantap,5
2024-09-03 13:32:14,Pengguna Google,Lebih mudah dan praktis. Terimakasih BNI 💫,5
2024-09-03 13:32:09,Pengguna Google,"Aplikasinya keren, unik dan sangat mudah, bni semakin didepan deh",5
2024-09-03 13:31:30,Pengguna Google,"tampilannya menarik, cara menggunakannya pun mudah, kemarin belanja terus bayar nya pake QRIS di Wondr ternyata gampang banget",5
2024-09-03 13:31:29,Pengguna Google,"Sangat memuaskan, tampilan keren, warna menyala 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",5
2024-09-03 13:30:55,Pengguna Google,"Aplikasinya sangat bagus dan cepat,sekarang pake BI fast transaksinya ngak ada tertunda lg,serta pembayaran apapun lebih gampang,kalau bisa tambah lg fitur mobile tunai seperti aplikasi yg lama.",5
2024-09-03 13:30:45,Pengguna Google,Semenjak Pake Wondr BNI Transaksi Lebih Cepat Dan Lancar. Trmksh BNI,5
2024-09-03 13:30:37,Pengguna Google,"Aplikasi mobile banking yang tahu banget kebutuhan anak muda, mudah registrasi, fitur lengkap, dan user friendly banget. Mantap Wondr by BNI",5
2024-09-03 13:30:22,Pengguna Google,"Tampilan lebih keren, transaksi lebih mudah dan cepat serta pin trx hanya menggunakan angka",5
2024-09-03 13:30:21,Pengguna Google,"Aplikasi wondr keren, lebih cepet dari aplikasi sebelumnya. Penggunaan mudah dan ga ribet.",5
2024-09-03 13:29:20,Pengguna Google,👍👍👍,5
2024-09-03 13:28:20,Pengguna Google,"Aplikasi sangat bagus, mudah digunakan, tampilannya menarik, lucu bangetz, warnanya fun, bener2 easy to use, beda sama bank sebelah..",5
2024-09-03 13:28:20,Pengguna Google,"Sangat praktis, menunya simpel banget, lebih colorfull.. suka banget",5
2024-09-03 13:28:10,Pengguna Google,Tampilan baru lebih fresh pake qris ga perlu repot login...banyak promonya lagi....,5
2024-09-03 13:27:50,Pengguna Google,"Aplikasi kekinian, transaksi jadi lebih mudah dan gak ribet...",5
2024-09-03 13:27:40,Pengguna Google,Mantab dalam vitur barunya,5
2024-09-03 13:27:37,Pengguna Google,Aplikasi bagusss mantap pokonya,5
2024-09-03 13:27:30,Pengguna Google,Tampilan sungguh milenial dengan warna yg cerah dan simple 👌,5
2024-09-03 13:27:24,Pengguna Google,Sangat keren membantu segala transaksi menjadi lebih mudah dan cepat.,5
2024-09-03 13:27:23,Pengguna Google,Aplikasinya mantap banaaar,5
2024-09-03 13:26:53,Pengguna Google,Aplikasi yang mudah dalam penggunaanya,5
2024-09-03 13:26:47,Pengguna Google,Fitur lebih mudah,5
