content,sentimen,aspek,content_clean,content_casefolded,content_normalized,content_stopword,content_tokens,clean_text,content_stemmed
"Aplikasi lamban, kemampuan mendeteksi wajah lemah...",Negative,Autentikasi,Aplikasi lamban kemampuan mendeteksi wajah lemah,aplikasi lamban kemampuan mendeteksi wajah lemah,aplikasi lamban kemampuan mendeteksi wajah lemah,lamban kemampuan mendeteksi wajah lemah,"['lamban', 'kemampuan', 'mendeteksi', 'wajah', 'lemah']",lamban kemampuan mendeteksi wajah lemah,"['lamban', 'mampu', 'deteksi', 'wajah', 'lemah']"
Kak kalo kita udh punya tabungan sebelum nya terus mau login ke wonde by BNI itu gimana caranya ya? Soalnya mau login tapi masuknya ke pendaftaran ulang,Negative,Autentikasi,Kak kalo kita udh punya tabungan sebelum nya terus mau login ke wonde by BNI itu gimana caranya ya Soalnya mau login tapi masuknya ke pendaftaran ulang,kak kalo kita udh punya tabungan sebelum nya terus mau login ke wonde by bni itu gimana caranya ya soalnya mau login tapi masuknya ke pendaftaran ulang,kak kalau kita sudah punya tabungan sebelum ya terus mau login ke wonde by bni itu bagaimana caranya ya soalnya mau login tapi masuknya ke pendaftaran ulang,kak tabungan login wonde login masuknya pendaftaran ulang,"['kak', 'tabungan', 'login', 'wonde', 'login', 'masuknya', 'pendaftaran', 'ulang']",kak tabungan login wonde login masuknya pendaftaran ulang,"['kak', 'tabung', 'login', 'wonde', 'login', 'masuk', 'daftar', 'ulang']"
Saat verifikasi diberikan otp tapi otpnya ga valid dikirim emailnya ga sesuai sama batas waktu diberikan,Negative,Autentikasi,Saat verifikasi diberikan otp tapi otpnya ga valid dikirim emailnya ga sesuai sama batas waktu diberikan,saat verifikasi diberikan otp tapi otpnya ga valid dikirim emailnya ga sesuai sama batas waktu diberikan,saat verifikasi diberikan otp tapi otpnya tidak valid dikirim emailnya tidak sesuai sama batas waktu diberikan,verifikasi otp otpnya tidak valid dikirim emailnya tidak sesuai batas,"['verifikasi', 'otp', 'otpnya', 'tidak', 'valid', 'dikirim', 'emailnya', 'tidak', 'sesuai', 'batas']",verifikasi otp otpnya tidak valid dikirim emailnya tidak sesuai batas,"['verifikasi', 'otp', 'otpnya', 'tidak', 'valid', 'kirim', 'email', 'tidak', 'sesuai', 'batas']"
mau login aja susah,Negative,Autentikasi,mau login aja susah,mau login aja susah,mau login saja susah,login susah,"['login', 'susah']",login susah,"['login', 'susah']"
"Perbaiki dong, masa seminggu ga buka app, tiba tiba suruh login lagi. Kalo loginnya ga ribet si oke, ini tiap login harus scan ktp terus. Ayolah masa tiap minggu harus melakukan tindakan yang sama secara berulang. Kalo posisi butuh dan kepepet, ternyata ga bawa dompet gimana, apa ga bingung.",Negative,Autentikasi,Perbaiki dong masa seminggu ga buka app tiba tiba suruh login lagi Kalo loginnya ga ribet si oke ini tiap login harus scan ktp terus Ayolah masa tiap minggu harus melakukan tindakan yang sama secara berulang Kalo posisi butuh dan kepepet ternyata ga bawa dompet gimana apa ga bingung,perbaiki dong masa seminggu ga buka app tiba tiba suruh login lagi kalo loginnya ga ribet si oke ini tiap login harus scan ktp terus ayolah masa tiap minggu harus melakukan tindakan yang sama secara berulang kalo posisi butuh dan kepepet ternyata ga bawa dompet gimana apa ga bingung,perbaiki dong masa seminggu tidak buka app tiba tiba suruh login lagi kalau loginnya tidak rumit sih oke ini tiap login harus scan KTP terus ayolah masa tiap minggu harus melakukan tindakan yang sama secara berulang kalau posisi butuh dan kepepet ternyata tidak bawa dompet bagaimana apa tidak bingung,perbaiki seminggu tidak buka app suruh login loginnya tidak rumit sih oke login scan KTP ayolah minggu tindakan berulang posisi butuh kepepet tidak bawa dompet tidak bingung,"['perbaiki', 'seminggu', 'tidak', 'buka', 'app', 'suruh', 'login', 'loginnya', 'tidak', 'rumit', 'sih', 'oke', 'login', 'scan', 'KTP', 'ayolah', 'minggu', 'tindakan', 'berulang', 'posisi', 'butuh', 'kepepet', 'tidak', 'bawa', 'dompet', 'tidak', 'bingung']",perbaiki seminggu tidak buka app suruh login loginnya tidak rumit sih oke login scan KTP ayolah minggu tindakan berulang posisi butuh kepepet tidak bawa dompet tidak bingung,"['baik', 'minggu', 'tidak', 'buka', 'app', 'suruh', 'login', 'loginnya', 'tidak', 'rumit', 'sih', 'oke', 'login', 'scan', 'ktp', 'ayo', 'minggu', 'tindak', 'ulang', 'posisi', 'butuh', 'pepet', 'tidak', 'bawa', 'dompet', 'tidak', 'bingung']"
"Verifikasi wajah nya, kurang sensitif... Gagal terus...maaf belum bisa pakai aplikasi ini...",Negative,Autentikasi,Verifikasi wajah nya kurang sensitif Gagal terus maaf belum bisa pakai aplikasi ini,verifikasi wajah nya kurang sensitif gagal terus maaf belum bisa pakai aplikasi ini,verifikasi wajah ya kurang sensitif gagal terus maaf belum bisa pakai aplikasi ini,verifikasi wajah kurang sensitif gagal maaf belum bisa pakai,"['verifikasi', 'wajah', 'kurang', 'sensitif', 'gagal', 'maaf', 'belum', 'bisa', 'pakai']",verifikasi wajah kurang sensitif gagal maaf belum bisa pakai,"['verifikasi', 'wajah', 'kurang', 'sensitif', 'gagal', 'maaf', 'belum', 'bisa', 'pakai']"
Saya sampai sekarang belum bisa loginðŸ™ðŸ™,Negative,Autentikasi,Saya sampai sekarang belum bisa login,saya sampai sekarang belum bisa login,saya sampai sekarang belum bisa login,belum bisa login,"['belum', 'bisa', 'login']",belum bisa login,"['belum', 'bisa', 'login']"
Untuk verifikasi muka gak pernah sukses. Padahal udah ngikutin arahan dan udah pas.. Mana max 3x.... Ulangi besok lagi.,Negative,Autentikasi,Untuk verifikasi muka gak pernah sukses Padahal udah ngikutin arahan dan udah pas Mana max x Ulangi besok lagi,untuk verifikasi muka gak pernah sukses padahal udah ngikutin arahan dan udah pas mana max x ulangi besok lagi,untuk verifikasi muka tidak pernah sukses padahal sudah mengikuti arahan dan sudah pas mana max kali ulangi besok lagi,verifikasi muka tidak sukses mengikuti arahan pas max kali ulangi besok,"['verifikasi', 'muka', 'tidak', 'sukses', 'mengikuti', 'arahan', 'pas', 'max', 'kali', 'ulangi', 'besok']",verifikasi muka tidak sukses mengikuti arahan pas max kali ulangi besok,"['verifikasi', 'muka', 'tidak', 'sukses', 'ikut', 'arah', 'pas', 'max', 'kali', 'ulang', 'besok']"
"ribet, udah enak transaksi pakai bni mobile, suruh pindah pake ini.. daftar susah bnget.. tambah ribet aja BNI",Negative,Autentikasi,ribet udah enak transaksi pakai bni mobile suruh pindah pake ini daftar susah bnget tambah ribet aja BNI,ribet udah enak transaksi pakai bni mobile suruh pindah pake ini daftar susah bnget tambah ribet aja bni,rumit sudah enak transaksi pakai bni mobile suruh pindah pakai ini daftar susah banget tambah rumit saja bni,rumit enak transaksi pakai mobile suruh pindah pakai daftar susah banget rumit,"['rumit', 'enak', 'transaksi', 'pakai', 'mobile', 'suruh', 'pindah', 'pakai', 'daftar', 'susah', 'banget', 'rumit']",rumit enak transaksi pakai mobile suruh pindah pakai daftar susah banget rumit,"['rumit', 'enak', 'transaksi', 'pakai', 'mobile', 'suruh', 'pindah', 'pakai', 'daftar', 'susah', 'banget', 'rumit']"
"Belum seminggu menggunakan apk Wondr by BNI karna tidak bisa transaksi PLN Via Mbangking BNI, instal apk. Wondr By BNI, Transaksi PLN melalui BNI Wondr awalnya berhasil, berikutnya gagal tapi saldo tetap kepotong tidak seperti apk Mbanking BNI, langsung hapus akun.",Negative,Autentikasi,Belum seminggu menggunakan apk Wondr by BNI karna tidak bisa transaksi PLN Via Mbangking BNI instal apk Wondr By BNI Transaksi PLN melalui BNI Wondr awalnya berhasil berikutnya gagal tapi saldo tetap kepotong tidak seperti apk Mbanking BNI langsung hapus akun,belum seminggu menggunakan apk wondr by bni karna tidak bisa transaksi pln via mbangking bni instal apk wondr by bni transaksi pln melalui bni wondr awalnya berhasil berikutnya gagal tapi saldo tetap kepotong tidak seperti apk mbanking bni langsung hapus akun,belum seminggu menggunakan aplikasi wondr by bni karena tidak bisa transaksi pln via mbangking bni install aplikasi wondr by bni transaksi pln melalui bni wondr awalnya berhasil berikutnya gagal tapi saldo tetap terpotong tidak seperti aplikasi m banking bni langsung hapus akun,belum seminggu tidak bisa transaksi pln via mbangking install transaksi pln berhasil gagal saldo terpotong tidak m banking langsung hapus akun,"['belum', 'seminggu', 'tidak', 'bisa', 'transaksi', 'pln', 'via', 'mbangking', 'install', 'transaksi', 'pln', 'berhasil', 'gagal', 'saldo', 'terpotong', 'tidak', 'm', 'banking', 'langsung', 'hapus', 'akun']",belum seminggu tidak bisa transaksi pln via mbangking install transaksi pln berhasil gagal saldo terpotong tidak m banking langsung hapus akun,"['belum', 'minggu', 'tidak', 'bisa', 'transaksi', 'pln', 'via', 'mbangking', 'install', 'transaksi', 'pln', 'hasil', 'gagal', 'saldo', 'potong', 'tidak', 'm', 'banking', 'langsung', 'hapus', 'akun']"
"Sudah 2 minggu saya coba verify wajah tetap Tidak terbaca , , , gak tau lagi dah",Negative,Autentikasi,Sudah  minggu saya coba verify wajah tetap Tidak terbaca    gak tau lagi dah,sudah  minggu saya coba verify wajah tetap tidak terbaca    gak tau lagi dah,sudah minggu saya coba verify wajah tetap tidak terbaca tidak tau lagi sudah,minggu coba verify wajah tidak terbaca tidak tau,"['minggu', 'coba', 'verify', 'wajah', 'tidak', 'terbaca', 'tidak', 'tau']",minggu coba verify wajah tidak terbaca tidak tau,"['minggu', 'coba', 'verify', 'wajah', 'tidak', 'baca', 'tidak', 'tau']"
kesan pertama TDK bagus beli token listrik gagal tapi duit di rek.bni dipotong .....email cs selalu jawabanya baik tapi follow up nya lamban sekali,Negative,Autentikasi,kesan pertama TDK bagus beli token listrik gagal tapi duit di rek bni dipotong email cs selalu jawabanya baik tapi follow up nya lamban sekali,kesan pertama tdk bagus beli token listrik gagal tapi duit di rek bni dipotong email cs selalu jawabanya baik tapi follow up nya lamban sekali,kesan pertama tidak bagus beli token listrik gagal tapi uang di rekening bni dipotong email cs selalu jawabanya baik tapi follow up ya lamban sekali,kesan tidak bagus beli token listrik gagal uang rekening dipotong email cs jawabanya baik follow up lamban,"['kesan', 'tidak', 'bagus', 'beli', 'token', 'listrik', 'gagal', 'uang', 'rekening', 'dipotong', 'email', 'cs', 'jawabanya', 'baik', 'follow', 'up', 'lamban']",kesan tidak bagus beli token listrik gagal uang rekening dipotong email cs jawabanya baik follow up lamban,"['kesan', 'tidak', 'bagus', 'beli', 'token', 'listrik', 'gagal', 'uang', 'rekening', 'potong', 'email', 'cs', 'jawabanya', 'baik', 'follow', 'up', 'lamban']"
Gabisa masuk wonder pas mau verivikasi waja eror ðŸ˜© Rencana mau nabung disini tp takut kalo kebanyakan erornyaðŸ¥¹,Negative,Autentikasi,Gabisa masuk wonder pas mau verivikasi waja eror  Rencana mau nabung disini tp takut kalo kebanyakan erornya,gabisa masuk wonder pas mau verivikasi waja eror  rencana mau nabung disini tp takut kalo kebanyakan erornya,tidak bisa masuk Wondr pas mau verifikasi waja error rencana mau nabung disini tapi takut kalau kebanyakan erornya,tidak bisa masuk Wondr pas verifikasi waja error rencana nabung takut kebanyakan erornya,"['tidak', 'bisa', 'masuk', 'Wondr', 'pas', 'verifikasi', 'waja', 'error', 'rencana', 'nabung', 'takut', 'kebanyakan', 'erornya']",tidak bisa masuk Wondr pas verifikasi waja error rencana nabung takut kebanyakan erornya,"['tidak', 'bisa', 'masuk', 'wondr', 'pas', 'verifikasi', 'waja', 'error', 'rencana', 'nabung', 'takut', 'banyak', 'eror']"
"Apa si kode otp tidak bisa di masukin, Gimana ini saya mau masuk ke apk nya",Negative,Autentikasi,Apa si kode otp tidak bisa di masukin Gimana ini saya mau masuk ke apk nya,apa si kode otp tidak bisa di masukin gimana ini saya mau masuk ke apk nya,apa sih kode otp tidak bisa di memasuki bagaimana ini saya mau masuk ke aplikasi ya,sih kode otp tidak bisa memasuki masuk,"['sih', 'kode', 'otp', 'tidak', 'bisa', 'memasuki', 'masuk']",sih kode otp tidak bisa memasuki masuk,"['sih', 'kode', 'otp', 'tidak', 'bisa', 'pasuk', 'masuk']"
"Sudah coba berbagai cara tpi ttp gabisa untuk log in ke aplikasi nya, pake wifi sudah pake kartu SIM yg terhubung ke BNI juga sudah tpi ttp sama aja hasilnya gbisa log in",Negative,Autentikasi,Sudah coba berbagai cara tpi ttp gabisa untuk log in ke aplikasi nya pake wifi sudah pake kartu SIM yg terhubung ke BNI juga sudah tpi ttp sama aja hasilnya gbisa log in,sudah coba berbagai cara tpi ttp gabisa untuk log in ke aplikasi nya pake wifi sudah pake kartu sim yg terhubung ke bni juga sudah tpi ttp sama aja hasilnya gbisa log in,sudah coba berbagai cara tapi tetap tidak bisa untuk login ini ke aplikasi ya pakai wifi sudah pakai kartu sim yang terhubung ke bni juga sudah tapi tetap sama saja hasilnya gbisa login ini,coba tidak bisa login pakai wifi pakai kartu sim terhubung hasilnya gbisa login,"['coba', 'tidak', 'bisa', 'login', 'pakai', 'wifi', 'pakai', 'kartu', 'sim', 'terhubung', 'hasilnya', 'gbisa', 'login']",coba tidak bisa login pakai wifi pakai kartu sim terhubung hasilnya gbisa login,"['coba', 'tidak', 'bisa', 'login', 'pakai', 'wifi', 'pakai', 'kartu', 'sim', 'hubung', 'hasil', 'gbisa', 'login']"
Ingin verifikasi tapi ktp hilang terus gimana ini ya ampun. Ga cukup verifikasi lewat selfie atau nomor telepon aja? Mau gak mau saya harus ke atm untuk ngambil uang. Jadi ribet,Negative,Autentikasi,Ingin verifikasi tapi ktp hilang terus gimana ini ya ampun Ga cukup verifikasi lewat selfie atau nomor telepon aja Mau gak mau saya harus ke atm untuk ngambil uang Jadi ribet,ingin verifikasi tapi ktp hilang terus gimana ini ya ampun ga cukup verifikasi lewat selfie atau nomor telepon aja mau gak mau saya harus ke atm untuk ngambil uang jadi ribet,ingin verifikasi tapi KTP hilang terus bagaimana ini ya ampun tidak cukup verifikasi lewat selfie atau nomor telepon saja mau tidak mau saya harus ke ATM untuk mengambil uang jadi rumit,verifikasi KTP hilang ampun tidak verifikasi selfie nomor telepon tidak ATM mengambil uang rumit,"['verifikasi', 'KTP', 'hilang', 'ampun', 'tidak', 'verifikasi', 'selfie', 'nomor', 'telepon', 'tidak', 'ATM', 'mengambil', 'uang', 'rumit']",verifikasi KTP hilang ampun tidak verifikasi selfie nomor telepon tidak ATM mengambil uang rumit,"['verifikasi', 'ktp', 'hilang', 'ampun', 'tidak', 'verifikasi', 'selfie', 'nomor', 'telepon', 'tidak', 'atm', 'ambil', 'uang', 'rumit']"
Verifikasi email kok salah terus itu gimn yah?,Negative,Autentikasi,Verifikasi email kok salah terus itu gimn yah,verifikasi email kok salah terus itu gimn yah,verifikasi email kok salah terus itu bagaimana ya,verifikasi email salah,"['verifikasi', 'email', 'salah']",verifikasi email salah,"['verifikasi', 'email', 'salah']"
Buruk. Selalu saja logout dan minta verifikasi ulang. Sudah gitu verifikasi wajah susah. ðŸ¥²,Negative,Autentikasi,Buruk Selalu saja logout dan minta verifikasi ulang Sudah gitu verifikasi wajah susah,buruk selalu saja logout dan minta verifikasi ulang sudah gitu verifikasi wajah susah,buruk selalu saja logout dan meminta verifikasi ulang sudah seperti itu verifikasi wajah susah,buruk logout verifikasi ulang verifikasi wajah susah,"['buruk', 'logout', 'verifikasi', 'ulang', 'verifikasi', 'wajah', 'susah']",buruk logout verifikasi ulang verifikasi wajah susah,"['buruk', 'logout', 'verifikasi', 'ulang', 'verifikasi', 'wajah', 'susah']"
"Aneh Saat input kode OTP yang dikirim lewat whatsapp selalu gagal Padahal saya sudah cek ulang kode yang saya input, sampai 3 kali tetap sama",Negative,Autentikasi,Aneh Saat input kode OTP yang dikirim lewat whatsapp selalu gagal Padahal saya sudah cek ulang kode yang saya input sampai  kali tetap sama,aneh saat input kode otp yang dikirim lewat whatsapp selalu gagal padahal saya sudah cek ulang kode yang saya input sampai  kali tetap sama,aneh saat input kode otp yang dikirim lewat whatsapp selalu gagal padahal saya sudah cek ulang kode yang saya input sampai kali tetap sama,aneh input kode otp dikirim whatsapp gagal cek ulang kode input kali,"['aneh', 'input', 'kode', 'otp', 'dikirim', 'whatsapp', 'gagal', 'cek', 'ulang', 'kode', 'input', 'kali']",aneh input kode otp dikirim whatsapp gagal cek ulang kode input kali,"['aneh', 'input', 'kode', 'otp', 'kirim', 'whatsapp', 'gagal', 'cek', 'ulang', 'kode', 'input', 'kali']"
Kode otp selalu gagal sampai batas maksimal,Negative,Autentikasi,Kode otp selalu gagal sampai batas maksimal,kode otp selalu gagal sampai batas maksimal,kode otp selalu gagal sampai batas maksimal,kode otp gagal batas maksimal,"['kode', 'otp', 'gagal', 'batas', 'maksimal']",kode otp gagal batas maksimal,"['kode', 'otp', 'gagal', 'batas', 'maksimal']"
"Aplikasi ga jelas udh daftar pakai ktp udh selfie sambil nengok2 kiri udh buat password pas d akhir ga bs hrs call CS BNI atau hrs k kantor..ga jelassss !!! Pantesan pelanggan pd komen jelek d play store,, krn memang aplikasi gagal !!!",Negative,Autentikasi,Aplikasi ga jelas udh daftar pakai ktp udh selfie sambil nengok kiri udh buat password pas d akhir ga bs hrs call CS BNI atau hrs k kantor ga jelassss  Pantesan pelanggan pd komen jelek d play store krn memang aplikasi gagal,aplikasi ga jelas udh daftar pakai ktp udh selfie sambil nengok kiri udh buat password pas d akhir ga bs hrs call cs bni atau hrs k kantor ga jelassss  pantesan pelanggan pd komen jelek d play store krn memang aplikasi gagal,aplikasi tidak jelas sudah daftar pakai KTP sudah selfie sambil menengok kiri sudah buat password pas di akhir tidak bisa harus call cs bni atau harus ke kantor tidak jelassss pantesan pelanggan pada komen jelek di play store karena memang aplikasi gagal,tidak daftar pakai KTP selfie menengok kiri password pas tidak bisa call cs kantor tidak jelassss pantesan pelanggan komen jelek play store gagal,"['tidak', 'daftar', 'pakai', 'KTP', 'selfie', 'menengok', 'kiri', 'password', 'pas', 'tidak', 'bisa', 'call', 'cs', 'kantor', 'tidak', 'jelassss', 'pantesan', 'pelanggan', 'komen', 'jelek', 'play', 'store', 'gagal']",tidak daftar pakai KTP selfie menengok kiri password pas tidak bisa call cs kantor tidak jelassss pantesan pelanggan komen jelek play store gagal,"['tidak', 'daftar', 'pakai', 'ktp', 'selfie', 'tengok', 'kiri', 'password', 'pas', 'tidak', 'bisa', 'call', 'cs', 'kantor', 'tidak', 'jelassss', 'pantesan', 'langgan', 'komen', 'jelek', 'play', 'store', 'gagal']"
